simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	polarization	coa_phase	geocent_end_time	geocent_end_time_ns	gps_time	ULTRASAT_efficiency	ULTRASAT_efficiency_err	ULTRASAT_detection	ZTF_efficiency	ZTF_efficiency_err	ZTF_detection	LSST_efficiency	LSST_efficiency_err	LSST_detection
1099	5.8080962	1.528154	1.7472364	206.95378	2.0707529	2.0374736	0.01280482	-0.022496801	1.1502271890640259	2.716057538986206	1014581051	771128654	1014581051.757241	0.0035	0.0005905717568594015	0	0.0056	0.0007462332075162562	0	0.0631	0.0024314273585694475	0
1126	5.8859188	0.80906193	0.56578982	578.38912	2.5607044	2.3183761	-0.053353611	-0.10880719	6.200406074523926	1.0969494581222534	1025174318	925518751	1025174318.905063	0.0284	0.0016611273280516458	0	0.0209	0.0014304960678030543	0	0.4328	0.004954635809017651	0
1127	3.5805459	0.99729466	2.4920764	284.81884	1.9868699	1.5605621	0.17013226	-0.27958504	1.4286861419677734	1.9246429204940796	1030854176	825765848	1030854176.815595	0.0	0.0	0	0.0149	0.0012115275481803952	0	0.0	0.0	0
1134	2.0467384	-1.0602213	0.33669991	660.11955	2.9009676	2.4902431	-0.53414272	0.0039150345	3.656867742538452	-3.1039602756500244	1013876837	59569955	1013876837.079834	0.0064	0.0007974358908401352	0	0.0381	0.0019143769221341969	0	0.0642	0.0024510887376837254	1
1147	3.1177307	-0.57685072	2.5878992	244.1304	1.6125702	1.2288819	0.1695742	-0.18591934	6.2447357177734375	2.945289134979248	1014224936	754084229	1014224936.771973	0.0055	0.0007395775821372629	0	0.017	0.0012927103310486846	0	0.0525	0.002230330692969094	0
1160	0.4658856	0.90724728	2.3914575	140.26957	1.7463411	1.1812831	-0.18561268	-0.12404349	5.742342472076416	-0.8260965943336487	1031209131	4055262	1031209130.98645	0.0285	0.001663963641429704	0	0.0338	0.001807140282324535	0	0.0457	0.0020883368981081574	0
1166	0.64420024	-1.5244386	2.9758532	329.45803	1.7175231	1.451622	-0.26051878	-0.22443531	0.5960312485694885	1.316083550453186	1018567761	635258198	1018567761.648762	0.0052	0.0007192329247191065	0	0.0041	0.0006389984350528568	0	0.1725	0.0037781443858063445	0
1172	1.8025028	-0.89318923	2.9398608	355.46211	2.2197481	1.316864	0.26509434	-0.18306632	3.7109737396240234	-2.3502728939056396	1000945279	484087586	1000945279.504028	0.0096	0.0009750815350523257	0	0.0029	0.0005377350648786073	0	0.0296	0.0016948109039063915	0
1191	4.9440559	0.4746064	0.22828399	495.21737	2.5194573	1.853297	-0.074059155	0.022221366	3.8109400272369385	-0.7081384658813477	1020237069	891788244	1020237069.877232	0.0077	0.0008741115489455566	0	0.0043	0.0006543324842921984	0	0.1959	0.003968919122380803	1
1229	5.61631	-1.192346	0.82060627	179.90127	2.2081742	1.6054493	0.025695644	0.00086777002	4.331369876861572	-1.4249279499053955	1007819152	683076978	1007819152.696899	0.074	0.002617708921939183	0	0.2839	0.004508888887519851	0	0.0578	0.002333648645362022	0
1258	5.6366846	0.042518473	1.000613	302.72024	1.9720457	1.4500876	-0.1720013	0.0047095327	1.1361205577850342	-0.8025479316711426	1010268023	73593736	1010268023.057996	0.0006	0.0002448754785600224	0	0.1205	0.003255453117463067	0	0.0281	0.0016525855499791835	0
1259	4.1503919	-0.26986597	2.7430002	295.15077	2.0773313	1.609574	-0.016760993	0.25137504	4.666991233825684	-0.5072546601295471	1017354723	740908742	1017354723.760498	0.0228	0.0014926540121541897	0	0.0178	0.0013222390101641987	0	0.0517	0.002214206629924136	0
1262	3.8486287	0.85470702	0.71674289	152.49984	2.5734003	1.2612884	-0.14758266	0.1083829	1.383863925933838	2.4623525142669678	1026603215	809580922	1026603215.790967	0.0151	0.0012195076875526451	0	0.0776	0.002675410996463908	0	0.3661	0.004817372624159356	0
1279	5.0245689	0.41500095	2.3264252	402.80516	2.4295818	1.8311827	-0.023255217	0.0062446288	2.6120355129241943	2.4001388549804688	1018003438	552289844	1018003438.533651	0.005	0.0007053367989832942	0	0.0111	0.0010477017705435073	0	0.4094	0.004917231334806204	0
1324	1.3761451	0.85463459	0.53580575	269.53986	1.8476413	1.8341546	-0.0036700234	-0.082432258	5.641164779663086	-2.7270829677581787	1009281076	530851722	1009281076.519975	0.2193	0.004137722924508116	0	0.485	0.004997749493522059	0	0.0	0.0	0
1346	4.3284344	0.89201628	2.2505998	176.77253	1.4786703	1.364083	-0.023344592	0.093553705	2.927377462387085	-1.551149606704712	1022648931	400682330	1022648931.381104	0.0298	0.0017003517283197614	0	0.0256	0.0015793872229443926	0	0.0586	0.0023487451969083405	0
1348	4.2661523	-0.53926795	2.4802936	148.2538	2.5482303	1.4783163	0.0040248176	0.045794477	1.31479811668396	-0.5610268712043762	1019719456	515100598	1019719456.508856	0.5772	0.004940042105083721	1	0.0069	0.0008277916404506632	0	0.8894	0.0031363615862970906	1
1352	5.0321666	0.4328882	2.4528294	528.0916	2.2563619	1.6591684	0.16544523	-0.026065335	5.662692070007324	-1.9992270469665527	1018357281	24063230	1018357281.004285	0.0342	0.0018174256518493405	0	0.2496	0.004327815153169091	0	0.4628	0.004986142396683031	0
1408	2.8051296	-0.50559892	2.8109542	315.75419	1.627123	1.5634205	-0.27235438	0.052722045	4.157784461975098	-3.0754213333129883	1018082900	252877235	1018082900.253299	0.0718	0.0025815646418402933	0	0.0556	0.0022914763799786373	0	0.3605	0.0048014555084890664	1
1444	0.92100623	0.75430823	2.60021	308.05933	1.8835619	1.4044136	0.040235828	-0.31505387	5.536279201507568	-0.16532206535339355	1030521173	606016159	1030521173.591109	0.0251	0.0015642886562268487	0	0.0419	0.0020036064982925164	0	0.1523	0.003593114387269072	0
1453	5.9653052	0.25637529	2.5011663	496.8223	2.9365497	2.309572	-0.3656796	0.08946706	0.6195307374000549	0.8288145065307617	1020173328	71137309	1020173328.052922	0.0017	0.00041195994950965806	0	0.0	0.0	0	0.068	0.00251745903640953	0
1471	1.8455855	-0.028277058	0.81085298	233.5043	2.4195232	2.0145871	-0.0086782594	0.013024542	4.729073524475098	-0.11184713244438171	1019644380	558511138	1019644380.575464	0.0036	0.0005989190262464534	0	0.0	0.0	0	0.7637	0.0042480855688180295	0
1489	4.4044507	-1.2438625	2.5430356	289.8475	1.7004313	1.5520723	0.039667519	-0.017065368	5.265992641448975	-1.2910897731781006	1023754555	479716897	1023754555.492286	0.0014	0.0003739037309254884	0	0.0024	0.0004893097178679368	0	0.0469	0.002114246674349992	0
1496	1.4294651	0.25793589	2.053627	224.42985	2.0532572	1.9641573	-0.015001137	-0.12127248	5.617897033691406	0.43384870886802673	1003475146	159729958	1003475146.143766	0.0045	0.0006693093455196931	0	0.0019	0.0004354756020720334	0	0.0947	0.0029280011953549475	1
1500	1.0310745	0.63986894	1.3920111	158.61015	2.091809	1.9371934	0.32915118	-0.20887301	3.6610124111175537	0.8498793840408325	1007743456	560608149	1007743456.56476	0.0058	0.0007593655246322419	0	0.0192	0.0013722740251130602	0	0.0827	0.0027542823021614905	0
1515	3.2863088	-0.34478848	1.5442047	78.934072	1.3809829	1.2618378	-0.14206212	0.2147158	0.36455580592155457	0.1559980809688568	1020882794	572760820	1020882794.59082	0.0064	0.0007974358908401352	0	0.0763	0.0026547751317201993	1	0.0772	0.0026690852365557753	0
1520	6.1292682	-0.90328058	0.72783913	252.84243	2.1695517	1.9498088	-0.14190334	-0.19709352	4.222344875335693	1.440306544303894	1012482924	656061292	1012482924.672354	0.0	0.0	0	0.0	0.0	0	0.0713	0.002573252999609638	0
1530	5.1968776	-0.22540764	0.24563981	657.31378	3.0415803	2.877362	0.21755509	0.83797546	2.15031361579895	1.3117954730987549	1020336029	304441333	1020336029.291911	0.0044	0.0006618640343756413	0	0.0021	0.0004577761461675346	0	0.2363	0.0042480855688180295	0
1540	0.75930473	0.35246945	1.5660027	263.98298	1.9620178	1.847244	-0.027634843	-0.32394468	5.887424468994141	-0.7018408179283142	1012263781	432099700	1012263781.411806	0.0033	0.0005735076285456019	0	0.0046	0.0006766712643521964	0	0.0038	0.0006152690468404858	0
1566	1.7447704	-0.41843567	0.30795067	282.39137	1.7236362	1.7174342	-0.2738809	-0.087096289	0.31247779726982117	-0.077494315803051	1016387123	777667284	1016387123.79112	0.0143	0.0011872451305438149	0	0.0	0.0	0	0.6858	0.004641964670266245	1
1568	5.4041327	-0.86218028	0.52020889	125.77002	1.8505834	1.3223564	0.07498127	-0.045034862	1.9533944129943848	1.0086164474487305	1010823681	992724776	1010823682.013049	0.1924	0.003941855400696479	0	0.1805	0.00384603367119946	0	0.0845	0.002781362076393507	0
1579	0.39208632	-0.99398191	2.495617	457.82313	1.5331252	1.3711739	-0.19647035	0.075728429	5.062744617462158	-0.02826259844005108	1011963687	47577739	1011963687.067288	0.0364	0.0018728331479338997	0	0.0825	0.00275124971603815	0	0.2806	0.004492923769662691	0
1596	4.0660346	0.10069731	2.8577433	227.90536	2.520081	1.4897199	0.078409432	-0.28570459	0.15136559307575226	-2.4311869144439697	1016827500	815238595	1016827500.831421	0.0408	0.001978265907303667	0	0.167	0.003729758705332022	1	0.0707	0.002563230578781394	0
1604	5.3228234	0.67139464	2.7021918	613.28749	2.9387738	2.4366797	0.38877319	-0.027367717	1.2850016355514526	-0.032906971871852875	1004908192	639475942	1004908192.621837	0.0045	0.0006693093455196931	0	0.0105	0.0010193012312363799	0	0.0462	0.002099179839842218	0
1608	6.0821678	-0.1375673	2.3895377	126.86575	2.1788635	1.8732531	0.023494761	-0.0071173864	6.16401481628418	0.6104902029037476	1029328076	95200419	1029328076.087036	0.1021	0.0030277977145113243	0	0.2574	0.00437201601094964	0	0.068	0.00251745903640953	0
1612	0.20268209	-0.88420376	2.3968648	449.14741	1.9573058	1.8835683	0.19603773	-0.13063992	5.401993751525879	1.5876730680465698	1023503489	403301120	1023503489.423628	0.0042	0.0006467116822819887	0	0.018	0.0013295111883696203	0	0.4875	0.0049984372557830515	1
1658	3.0420788	0.29835246	0.1433039	381.95924	2.7655942	1.9432535	-0.40288008	-0.21110645	2.489626169204712	0.7037239074707031	1005895037	521417618	1005895037.522131	0.0095	0.0009700386590234432	0	0.0044	0.0006618640343756413	0	0.1103	0.003132633237389912	0
1659	4.3328473	-0.53621259	0.47016833	673.63316	2.7874158	2.2818497	-0.054946239	-5.772426e-05	5.292530059814453	1.765147089958191	1007610295	38465381	1007610295.057927	0.0016	0.0003996798718974975	0	0.0125	0.0011110243021644486	0	0.0	0.0	0
1665	2.1407466	1.4010827	2.3197823	272.4127	2.1229273	2.0519112	0.010167434	-0.087480472	3.040846586227417	-2.389075517654419	1011075066	479844213	1011075066.462524	0.0531	0.0022423289232402993	0	0.0182	0.0013367408125736268	0	0.03	0.001705872210923198	0
1667	0.90343163	-1.0784388	2.0266412	298.83432	1.8350377	1.8147405	0.014876169	0.0079120077	0.46904081106185913	-2.552400827407837	1024887561	656779885	1024887561.675712	0.0576	0.002329854931106227	0	0.007	0.0008337265738837884	0	0.3664	0.004818205475070568	1
1684	4.9531116	-0.10480623	2.1512407	272.6426	2.793897	1.7497346	0.49686373	0.11896728	6.022253036499023	-0.21783378720283508	1017887068	431746244	1017887068.447495	0.0013	0.00036032069049667407	0	0.0014	0.0003739037309254884	0	0.1714	0.003768581165372453	0
1688	5.7820782	-1.2872446	2.4579535	397.05338	2.3156292	1.8750768	-0.0072063906	0.091516857	2.8841323852539062	3.0851240158081055	1029537730	755284548	1029537730.772949	0.0007	0.00026448251359967073	0	0.0045	0.0006693093455196931	0	0.031	0.0017331762749357032	0
1721	3.8158105	0.067201117	2.900882	397.77408	1.5639156	1.5124528	-0.013593935	-0.14064702	4.819119930267334	1.3313283920288086	1010164607	480359435	1010164607.467927	0.014	0.0011749042514179614	0	0.0844	0.002779867622747529	0	0.4715	0.004991870891759922	0
1728	1.4001808	0.6716376	2.0817718	284.93459	2.6579568	2.0730498	0.02793165	0.0031807232	0.3155055344104767	-1.9219212532043457	1030635137	720194340	1030635137.701317	0.0225	0.001483028994996389	0	0.0696	0.002544716880126353	0	0.6393	0.0048020361306429175	0
1743	1.7329899	-0.87362157	0.8543684	208.7795	1.4766028	1.1835051	0.14372184	-0.24885024	1.5952255725860596	-3.0058248043060303	1028246962	669765711	1028246962.683831	0.0003	0.00017317909804592468	0	0.1082	0.003106328379292827	0	0.161	0.0036753095107759292	1
1762	5.3483157	0.021728665	2.5367324	214.3531	1.9027589	1.4287941	-0.034934893	-0.057369231	5.042036056518555	0.586481511592865	1001915379	620558977	1001915379.610564	0.3338	0.004715692526024147	1	0.1744	0.0037945308010345624	0	0.2779	0.004479638266646092	0
1774	2.3139156	-0.42454032	2.4823763	411.9753	2.7346115	1.5662873	0.040206636	0.034486507	6.2778120040893555	2.5985937118530273	1016293696	410470366	1016293696.430853	0.0207	0.00142378053084034	0	0.1404	0.0034740155440066756	0	0.4824	0.004996901439892527	1
1785	5.0200071	-0.73069027	2.3464154	156.57729	2.5774728	2.12537	0.24632093	-0.068188471	6.033982276916504	1.8633042573928833	1010410038	660855412	1010410038.671631	0.0068	0.0008218126307133518	0	0.095	0.00293214938227915	0	0.0561	0.002301147322532827	0
1786	6.2174784	0.68551425	0.077317561	645.76642	2.7378214	2.3832294	0.21491209	-0.073115814	2.165576219558716	2.97753643989563	1008629289	518981576	1008629289.498657	0.0042	0.0006467116822819887	0	0.0039	0.0006232808355789547	0	0.0134	0.001149801722037326	0
1825	5.6218918	-0.72773425	0.30783918	652.55591	2.693076	2.0765027	-0.061723745	-0.011609183	4.634904384613037	2.953190803527832	1018913284	233483434	1018913284.251074	0.0034	0.0005821030836544331	0	0.0038	0.0006152690468404858	0	0.0801	0.0027144795081193744	0
1826	0.72449459	-1.1197404	2.4745977	376.74445	2.8565305	2.2670304	-0.26468513	0.037445152	0.7816362977027893	-2.936699390411377	1012563795	11807919	1012563795.03125	0.0014	0.0003739037309254884	0	0.0006	0.0002448754785600224	0	0.0392	0.001940705026530307	1
1831	0.94175251	-1.0776055	2.5909721	501.784	2.0817969	1.7429445	-0.065332901	0.18641019	2.371422529220581	0.08866596221923828	1030575518	791857481	1030575518.81077	0.0248	0.001555151439571079	0	0.006	0.0007722693830523129	0	0.1119	0.003152433821668585	0
1833	4.8453858	0.8303618	0.50073082	421.5467	2.764638	2.7490759	0.19868454	0.033719328	3.528132677078247	-1.4706151485443115	1006123482	347047448	1006123482.325928	0.0283	0.0016582855604509136	0	0.0432	0.0020330705841165478	0	0.04	0.0019595917942265423	0
1866	5.6781295	-0.61783497	2.432043	119.74182	1.7665215	1.2308062	0.034754618	-0.039870652	5.027285575866699	2.4421608448028564	1001593304	726042509	1001593304.739258	0.1178	0.003223711525555598	0	0.2567	0.0043681244258834935	0	0.0595	0.0023655813239032808	0
1877	1.1479004	0.20274052	0.46611601	406.80968	1.9606673	1.564114	-0.29928463	0.16660872	4.639922142028809	-1.4575941562652588	1020544685	262354612	1020544685.243876	0.0015	0.0003870077518603471	0	0.0047	0.0006839524837296814	0	0.0496	0.002171171112556539	0
1887	4.0865299	-0.18593273	2.3730825	263.4203	2.8457448	1.2584963	-0.82506805	-0.22882796	3.842158555984497	-1.955715537071228	1026847692	864836454	1026847692.873635	0.0055	0.0007395775821372629	0	0.0084	0.0009126576576131929	0	0.2171	0.004122712577903049	0
1899	4.296858	1.0455879	1.3084733	273.74341	2.0107051	1.3243601	0.30014107	0.04936329	1.2913708686828613	-2.176356315612793	1009122933	850725651	1009122933.831734	0.0086	0.0009233655830709741	0	0.0282	0.001655438310538934	0	0.3055	0.004606188771641909	0
1900	0.3603589	0.23690539	2.2797495	59.246329	2.4102906	2.2780139	-0.039522979	-0.093243413	3.3669192790985107	-0.6741265654563904	1001371124	48694849	1001371124.057617	0.0043	0.0006543324842921984	0	0.01	0.00099498743710662	0	0.0277	0.0016411188256796035	0
1906	4.5585745	0.072845463	0.54674102	346.9797	1.7009956	1.6347924	-0.023408236	-0.0030970927	0.5549905300140381	-1.4194574356079102	1023086873	342409253	1023086873.325483	0.0303	0.001714115223664967	0	0.1712	0.003766836338361411	1	0.5511	0.00497381935739528	1
1907	4.226712	-0.10512352	0.89222305	115.10152	1.2558445	1.166308	0.051700429	0.053937374	5.050696849822998	-1.8452101945877075	1016632635	516769171	1016632635.506947	0.2159	0.004114452454458552	1	0.7776	0.004158584374519772	1	0.4212	0.004937515164533675	1
1919	1.7200887	0.42122924	2.6445701	421.69804	1.5578761	1.4003964	-0.0524553	-0.10359817	1.6169769763946533	1.20377779006958	1024432654	448005199	1024432654.428712	0.0091	0.0009495888584013611	0	0.0465	0.0021056531053333548	0	0.2857	0.004517471748666504	0
1931	2.110974	-0.3606824	0.65702184	264.70659	2.0389948	1.9374482	0.28455732	0.12245748	2.1594345569610596	0.007487030699849129	1013513632	597996712	1013513632.603581	0.0073	0.0008512761009214343	0	0.0314	0.0017439621555526941	0	0.291	0.0045422351326191825	1
1937	3.4999306	-0.58717061	2.4863021	273.50594	1.9621134	1.3561506	-0.038746736	0.043973454	3.7130355834960938	1.1975245475769043	1007869611	987598300	1007869612.008423	0.0046	0.0006766712643521964	0	0.0048	0.0006911555541265655	0	0.0203	0.001410245014173069	0
1951	1.999405	-1.1511067	0.67521684	355.11877	1.5569989	1.2208347	0.069878291	0.00090372896	4.9747161865234375	0.2361355870962143	1027913518	589025140	1027913518.606167	0.0071	0.0008396183656876498	0	0.0006	0.0002448754785600224	0	0.0559	0.002297285136851758	0
1960	5.0979256	0.68267848	0.50936063	241.58423	1.6678538	1.4360591	0.25192976	0.065883492	6.054694175720215	1.901147723197937	1028624822	908997416	1028624822.891113	0.0076	0.0008684607072285999	0	0.0041	0.0006389984350528568	0	0.0396	0.0019501753767289752	0
1970	4.1110091	0.28205368	2.984701	323.40102	2.0021737	1.5326623	0.052805264	-0.010269924	4.220986366271973	2.1723947525024414	1020834847	226077914	1020834847.208238	0.035	0.0018377975949489106	0	0.0435	0.0020397977840952764	0	0.5705	0.00495004797956545	1
2000	2.0872232	0.071357949	2.8794485	345.42491	1.5365324	1.514834	0.021840234	0.0037078686	4.6456451416015625	1.6425145864486694	1023742075	489475250	1023742075.47239	0.0566	0.0023107669722410348	0	0.4647	0.004987523533779064	0	0.2513	0.004337606598113757	0
2005	1.1213028	-0.87968434	2.7309938	251.48433	2.8770559	2.7203815	0.16980401	0.060096369	2.469275712966919	1.4928832054138184	1020582586	429774284	1020582586.449707	0.1143	0.0031817528188091545	0	0.0285	0.001663963641429704	0	0.0579	0.002335542549387615	0
2025	3.9801213	-0.99151438	2.1973362	145.6053	1.5326857	1.359185	0.11279505	0.074982242	0.038383640348911285	-0.9416595697402954	1009840082	376423359	1009840082.392334	0.0013	0.00036032069049667407	0	0.0427	0.0020217989514291477	0	0.0443	0.0020576080773558407	0
2036	5.5327467	0.090660944	2.8739402	419.23168	1.981891	1.5116862	0.049282454	-0.14310654	5.2659010887146	0.10858728736639023	1021475291	113451362	1021475291.100674	0.0158	0.0012470108259353646	0	0.1648	0.0037099994609164025	0	0.404	0.004906974628016737	1
2052	6.0483553	0.46803034	2.8553769	373.67793	2.8408878	1.5726631	-0.57665503	-0.035796171	1.0605477094650269	-0.892034649848938	1006746258	182980537	1006746258.163696	0.0112	0.0010523573537539422	0	0.0353	0.001845370152571023	0	0.0242	0.0015366964566888284	0
2054	5.8873758	0.76013408	1.1296629	114.28063	1.3672284	1.3489129	0.031883305	0.2424112	2.6265015602111816	1.936081051826477	1015965122	788879514	1015965122.773804	0.0069	0.0008277916404506632	0	0.0705	0.002559877926776978	0	0.0678	0.0025140238662351632	0
2064	0.39731516	0.32092738	1.353421	242.58543	2.7135008	2.2571052	0.062480165	-0.06937547	2.123112201690674	2.0997941493988037	1011748556	693442702	1011748556.674904	0.0052	0.0007192329247191065	0	0.0041	0.0006389984350528568	0	0.0022	0.0004685253461660319	0
2066	0.11159166	1.0737754	0.85038233	377.59634	2.7654627	2.1375358	-0.30576995	0.0060670519	4.912102699279785	0.08274800330400467	1004337959	944921970	1004337959.926613	0.0009	0.0002998649696113236	0	0.0104	0.0010144870625099168	0	0.0425	0.0020172691937369192	0
2067	4.7559345	0.093280147	0.098542035	502.12978	2.0398752	1.5386612	-0.10268937	0.21030457	1.7328752279281616	0.6108886003494263	1022838834	507506609	1022838834.491296	0.0589	0.0023543744392088527	0	0.1548	0.003617139201081429	0	0.3867	0.004869939527345283	1
2072	3.1523261	0.33925665	1.9890369	263.47668	2.5316062	2.3460851	0.295917	0.14957896	1.8386367559432983	0.7350744009017944	1025090404	13753176	1025090404.024845	0.237	0.004252422838806132	0	0.043	0.0020285709255532572	0	0.5662	0.004955981840160433	0
2112	0.12277808	1.1522171	2.2824307	326.46695	2.0067422	1.8036195	0.060757292	0.10585525	5.3262834548950195	-0.7710641622543335	1009701040	689947128	1009701040.680925	0.0113	0.0010569914853015608	0	0.0412	0.001987525094181203	0	0.0	0.0	0
2119	3.8925258	0.57274759	0.73167692	582.85963	2.5811949	2.0558397	-0.044110287	0.016519079	2.1721901893615723	-2.2982420921325684	1011443021	285257459	1011443021.265672	0.004	0.00063118935352238	0	0.0065	0.0008036012692872006	0	0.3008	0.004586058874458548	0
2172	5.2875358	0.091639686	2.6791434	321.67175	2.12307	1.3151709	0.0053082187	-0.073799828	6.019434928894043	1.7770859003067017	1029000934	175636768	1029000934.190579	0.0095	0.0009700386590234432	0	0.0755	0.002641964231400569	0	0.4997	0.004999999099999919	1
2174	5.9953196	1.1477781	1.8667036	178.71395	2.0167758	1.244706	-0.18946094	-0.094066897	0.5779674053192139	-2.0168519020080566	1020590822	146960139	1020590822.133545	0.0288	0.0016724401334576972	0	0.1463	0.0035340672036620925	1	0.4244	0.004942515958497251	0
2177	4.7658221	0.90961017	0.86144146	122.75664	2.0294289	1.7612074	0.1186915	-0.064064009	3.1129891872406006	2.0821595191955566	1014968910	599863052	1014968910.590768	0.0036	0.0005989190262464534	0	0.1358	0.003425760645462552	0	0.3258	0.004686729776720651	0
2180	3.2630706	0.53286011	2.0315102	136.06116	1.8218517	1.6287786	0.084127813	-0.016360627	2.259674310684204	-0.23235251009464264	1003507251	908306599	1003507251.890015	0.0219	0.001463570633758412	0	0.0387	0.0019287900352293404	0	0.0652	0.0024687843162171943	0
2186	6.1378655	-0.66689946	0.90147045	449.71578	2.4868188	1.6627806	0.10968149	-0.074055377	1.4259815216064453	0.4047127068042755	1000581154	713124275	1000581154.734155	0.004	0.00063118935352238	0	0.0173	0.0013038677080133552	0	0.1508	0.0035785382490620384	0
2194	1.7061291	0.16231165	0.8685675	292.40518	2.7356948	2.3236883	0.15636934	0.1129426	4.289825916290283	-0.258823961019516	1018948666	738969088	1018948666.751677	0.0515	0.0022101527096560544	0	0.0327	0.001778502459936449	0	0.512	0.004998559792580259	1
2195	1.3637744	-0.39944072	0.29070263	323.23054	2.4223749	1.5686542	0.081902147	0.003166871	2.8843021392822266	0.6705294847488403	1018434246	615546107	1018434246.63532	0.5235	0.004994474446826213	0	0.3904	0.004878399737618885	0	0.4437	0.004968201988647402	1
2197	3.1259537	-0.72964632	2.4426045	235.02418	2.1724749	1.9447661	0.0048863817	-0.0017633292	2.4265880584716797	1.3306540250778198	1014916515	184146047	1014916515.202421	0.002	0.0004467661580737735	0	0.0239	0.0015273765089197882	0	0.8154	0.003879727310005176	1
2219	0.80982434	0.12011835	0.49566862	221.49985	2.7151596	2.0762205	-0.069133062	0.086178005	0.6277687549591064	2.62846040725708	1023502405	551900744	1023502405.559082	0.0008	0.0002827295527531567	0	0.0002	0.00014140721339450828	0	0.0104	0.0010144870625099168	0
2230	4.6558113	-1.2092029	1.0179439	277.37463	1.6200274	1.2699594	0.13248484	0.042094949	2.3362925052642822	-1.88690185546875	1027703378	74190378	1027703378.092645	0.0083	0.000907254650029417	0	0.1113	0.0031450327502269356	0	0.8178	0.0038600927449997887	1
2240	5.4868468	-0.42776283	2.9022198	412.20174	2.257405	1.7256296	0.12345135	0.20959849	2.068243980407715	1.8627338409423828	1029956477	483805537	1029956477.503076	0.0007	0.00026448251359967073	0	0.0173	0.0013038677080133552	0	0.2892	0.004533909571219965	1
2250	0.5517389	-0.31945383	2.3674391	477.67451	2.6019969	2.6014146	-0.044465829	-0.061816886	3.168368101119995	-2.942714214324951	1002818101	146246552	1002818101.161887	0.0017	0.00041195994950965806	0	0.0466	0.002107805493872715	0	0.2938	0.004555014379779717	1
2288	3.4732477	1.2902223	1.8070199	104.41525	1.7744174	1.1595636	-0.11544075	-0.14219114	6.199187278747559	-1.5707029104232788	1019794388	250596046	1019794388.235107	0.0095	0.0009700386590234432	0	0.0009	0.0002998649696113236	0	0.0463	0.00210134028657902	0
2298	2.2597025	-0.44226242	1.9317498	107.10245	1.6556344	1.4609473	0.015518792	-0.2604963	4.1414794921875	-3.118105888366699	1028126765	967607975	1028126765.964174	0.0	0.0	0	0.0	0.0	0	0.1198	0.0032472751654271615	0
2305	5.259609	0.84438703	0.52681903	287.83729	1.6255339	1.6105072	-0.048792696	-0.22203864	1.9620583057403564	1.0355753898620605	1004832207	592290044	1004832207.572632	0.0089	0.0009391906089820107	0	0.0119	0.0010843611022164157	0	0.0226	0.0014862449327079303	0
2325	5.140268	-0.42019075	2.5171237	446.63114	2.1397353	1.7945538	-0.029541475	0.008982504	1.2391364574432373	-2.006211757659912	1016075733	407940865	1016075733.427904	0.0258	0.001585381972901168	0	0.043	0.0020285709255532572	0	0.2123	0.004089360707983584	0
2337	4.5819882	0.53843197	0.19405926	188.08814	2.3895304	2.287673	-0.16627677	0.0059206303	4.591268539428711	-2.03998064994812	1009225489	751856804	1009225489.733861	0.0	0.0	0	0.1034	0.0030448060693581127	0	0.0	0.0	0
2374	1.521299	-0.3419864	2.1941861	164.70877	2.6795883	1.831855	-0.018859847	-0.068930868	1.8916763067245483	2.4720399379730225	1000506254	703744888	1000506254.717285	0.0011	0.00033148001448051134	0	0.0023	0.0004790313142165134	0	0.0157	0.0012431214743539747	0
2395	5.2391451	-1.3762359	0.52012663	345.83534	2.3354756	1.8069709	0.15869506	-0.033601542	4.807374477386475	-1.769224762916565	1002362344	31223536	1002362344.045801	0.0015	0.0003870077518603471	0	0.0161	0.0012586020022231014	0	0.3879	0.004872715772544095	1
2425	0.38040081	-0.89353286	2.4545684	402.76965	2.815266	2.4040909	-0.40468296	-0.10958981	4.937148094177246	-1.0577385425567627	1013421226	106496453	1013421226.126616	0.005	0.0007053367989832942	0	0.0034	0.0005821030836544331	0	0.2408	0.004275691289136764	0
2435	2.4492133	-0.74253561	2.8678688	193.33168	1.5333959	1.4500324	0.15735883	0.098693208	2.2537293434143066	-0.7422090768814087	1009249774	201434851	1009249774.214496	0.3594	0.0047982459295038225	0	0.0	0.0	0	0.901	0.0029866201633284403	1
2476	4.5847667	-0.3348203	0.54151236	677.02566	2.0171056	1.5370378	-0.069278619	0.10115926	1.6220296621322632	1.2591954469680786	1015626210	656225562	1015626210.672919	0.0042	0.0006467116822819887	0	0.0051	0.0007123194508084137	0	0.056	0.0022992172581119863	0
2479	3.3659356	-0.51532543	2.9140695	408.69911	1.7633937	1.553453	-0.013926502	-0.36878488	4.629593849182129	-0.6509464383125305	1009664788	666729808	1009664788.686646	0.0009	0.0002998649696113236	0	0.004	0.00063118935352238	0	0.0077	0.0008741115489455566	0
2481	4.6369339	-0.68720388	2.3804259	314.71795	2.1755762	1.7287961	0.086696769	-0.038937418	6.1997857093811035	-1.4701611995697021	1025642320	170906067	1025642320.188463	0.0025	0.0004993746088859545	0	0.0057	0.0007528286657666537	0	0.1634	0.0036973022597564294	0
